,first_name,last_name,city,country,CustomerRevenue,NumOrders,FirstTouchTrafficSource,Recency,AvgPurchaseInterval
268,Victoria,Mcmillan,Lompoc,United States,493.9799995422363,4,Search,2024-06-25 09:07:34+00:00,34.0
269,Michael,Ortiz,Hangzhou,China,493.4499988555908,9,Search,2025-07-14 23:28:30+00:00,445.0
270,Melinda,Lee,Zhenjiang,China,491.0,2,Search,2025-03-04 06:04:58+00:00,
271,Stephanie,Simpson,Campo Bom,Brasil,490.04999923706055,5,Organic,2025-08-14 06:29:27+00:00,40.0
272,Matthew,Nguyen,Huizhou,China,490.0,4,Search,2025-02-19 11:40:18+00:00,
273,Nathaniel,Pena,Exeter,United Kingdom,488.48999786376953,3,Search,2025-09-30 18:07:23+00:00,
274,Bryan,Tanner,Chicago,United States,488.220006942749,5,Search,2025-09-16 22:34:47+00:00,207.0
275,David,Prince,Seoul,South Korea,487.5,1,Display,2022-04-06 21:33:24+00:00,
276,Kara,Holland,Trois-Ponts,Belgium,486.0,2,Search,2024-07-11 04:53:29+00:00,
277,Edgar,Campbell,Huangshi,China,485.6000003814697,3,Search,2024-02-13 12:04:18+00:00,
278,Ryan,Cruz,City of Yantai,China,485.48999786376953,5,Search,2025-09-25 02:49:19+00:00,42.0
279,Pamela,Smith,Ashton-under-Lyne,United Kingdom,485.0,1,Search,2024-01-20 12:22:57+00:00,
280,Stephanie,Moody,Handan,China,485.0,1,Facebook,2022-12-01 09:34:08+00:00,
281,Sara,Smith,Bielefeld,Germany,484.9500026702881,5,Search,2024-01-18 08:53:44+00:00,1370.0
282,Molly,Reynolds,Vall de Uxó,Spain,484.9499969482422,2,Organic,2025-07-08 02:17:48+00:00,
283,Kathryn,Moore,Xingtai,China,484.5900077819824,3,Search,2025-09-23 12:57:23+00:00,95.0
284,John,Saunders,Yongin City,South Korea,484.4600009918213,6,Search,2025-01-07 09:19:29+00:00,561.0
285,Darin,Wells,Kunming,China,484.0,2,Facebook,2022-10-15 02:27:14+00:00,
286,Melinda,Chavez,Paraguaçu Paulista,Brasil,483.9900016784668,6,Search,2025-09-24 16:31:06+00:00,26.5
287,Kevin,Villarreal,Palm Bay,United States,483.9300003051758,4,Search,2025-09-27 07:49:46+00:00,9.0
288,Logan,Palmer,Zhengzhou,China,483.1699962615967,8,Search,2024-10-16 04:44:14+00:00,1617.0
289,James,Soto,Neu Wulmstorf,Germany,483.1600112915039,3,Search,2021-03-20 06:12:01+00:00,
290,Zachary,Dougherty,Xianyang,China,482.9000015258789,4,Search,2024-10-25 09:34:15+00:00,
291,Ruben,Boone,null,Brasil,481.82000732421875,4,Search,2024-09-14 13:03:37+00:00,
292,Daniel,Jacobson,Chemnitz,Germany,480.8399848937988,4,Search,2024-03-12 10:03:20+00:00,
293,Guy,Arnold,Los Angeles,United States,479.99000549316406,4,Search,2024-10-21 07:14:20+00:00,686.5
294,Nicholas,Sanders,Saint-Denis,France,479.8700017929077,4,Search,2024-08-12 14:36:57+00:00,495.0
295,Michael,Duarte,North Port,United States,479.0,1,Search,2024-12-14 11:30:46+00:00,
296,Christine,Rowe,Houston,United States,478.98999977111816,6,Email,2025-02-01 20:36:26+00:00,484.3333333333333
297,Jonathan,Jordan,Vall de Uxó,Spain,478.97999572753906,2,Search,2025-09-26 02:20:30+00:00,
298,Justin,Quinn,Henderson,United States,477.9900016784668,4,Search,2024-01-17 06:41:21+00:00,
299,Leslie,Johnson,Fuzhou,China,477.95000076293945,4,Search,2024-06-18 10:37:16+00:00,206.0
300,Richard,Webb,Dresden,Germany,477.69000244140625,5,Search,2025-08-24 00:03:16+00:00,129.0
301,Amanda,Massey,Passo Fundo,Brasil,477.1500005722046,4,Search,2024-07-05 03:15:00+00:00,
302,Douglas,Hines,Shenzhen,China,476.6999931335449,4,Email,2025-07-13 02:36:34+00:00,1.0
303,Kristin,Vazquez,Granite Bay,United States,475.9900016784668,3,Display,2025-07-06 18:49:55+00:00,1008.0
304,Amber,Stevens,Seattle,United States,475.94999980926514,4,Search,2025-05-20 13:59:55+00:00,
305,Shane,Sims,Shanghai,China,475.8300018310547,3,Search,2023-08-07 16:23:28+00:00,
306,Elizabeth,Hall,Paris,France,475.0,1,Search,2025-07-15 03:08:05+00:00,
307,Rebecca,Lucas,Chengdu,China,474.6900005340576,3,Search,2025-03-25 03:21:33+00:00,
308,Brandi,Murray,Beijing,China,474.0900011062622,4,Search,2024-03-22 23:33:32+00:00,286.0
309,Christopher,Hayes,Prudentópolis,Brasil,474.0,3,Organic,2020-07-22 10:56:52+00:00,
310,Sabrina,Graham,Torrent,Spain,473.87999725341797,4,Search,2025-09-20 09:49:02+00:00,42.0
311,Tiffany,Gutierrez,Wick,United Kingdom,473.25,3,Organic,2025-02-11 15:04:21+00:00,
312,Justin,Boone,Beijing,China,472.26999282836914,3,Search,2024-12-21 01:39:42+00:00,453.0
313,Nicholas,Wheeler,Zhangjiakou,China,471.8600082397461,5,Search,2025-07-06 11:06:37+00:00,123.0
314,Frank,Hughes,Long Beach,United States,471.5,3,Search,2024-12-13 09:34:00+00:00,169.0
315,Matthew,Petersen,Lan'Zhou,China,470.9499969482422,3,Search,2025-03-11 02:04:32+00:00,638.5
316,Lori,Anderson,São João da Barra,Brasil,470.48999977111816,4,Search,2025-04-24 07:10:00+00:00,
317,Frederick,Phillips,Houston,United States,469.99000549316406,4,Facebook,2023-09-22 12:16:42+00:00,
318,Jay,Sullivan,Terrassa,Spain,469.95000076293945,3,Search,2023-06-11 14:14:54+00:00,139.0
319,Todd,Fernandez,Paraguaçu Paulista,Brasil,468.99000549316406,2,Search,2024-09-15 09:44:56+00:00,
320,Michelle,Fields,Yamato City,Japan,468.2899990081787,6,Search,2025-09-26 23:53:57+00:00,182.0
321,Sophia,Powers,Laredo,United States,467.9600009918213,3,Search,2025-09-23 09:20:07+00:00,
322,Sarah,Garcia,Plattsburgh,United States,467.49000549316406,2,Search,2023-03-08 11:11:00+00:00,
323,Tony,Reese,Houston,United States,466.2699966430664,5,Search,2024-11-22 10:02:23+00:00,87.0
324,Rebecca,Wells,Beijing,China,465.0899963378906,7,Search,2024-02-03 15:41:27+00:00,234.0
325,Christopher,Cole,Toulouse,France,464.98000144958496,4,Search,2024-03-18 04:39:49+00:00,
326,Debra,Martinez,Wuhan,China,464.89000129699707,5,Search,2023-02-21 16:38:27+00:00,114.0
327,Heather,Martin,Shanghai,China,464.0,2,Organic,2022-07-30 12:41:46+00:00,
328,Wendy,Robinson,Krefeld,Germany,463.89999771118164,7,Organic,2025-01-11 01:17:01+00:00,501.3333333333333
329,Christopher,Chavez,Adelaide,Australia,463.6499881744385,4,Search,2025-05-17 03:54:08+00:00,
330,David,Chavez,Xingtai,China,462.44000244140625,5,Search,2024-10-02 09:57:44+00:00,131.0
331,Angelica,Long,Hefei,China,462.0,3,Search,2025-02-02 18:00:59+00:00,35.0
332,Daniel,Avila,Fleckney,United Kingdom,461.5,4,Search,2025-09-23 21:14:11+00:00,227.0
333,Hannah,Wang,Pomponne,France,460.98999977111816,4,Search,2025-09-09 00:05:29+00:00,
334,Ernest,Kent,null,United States,460.5800018310547,5,Display,2025-09-19 15:30:20+00:00,8.0
335,Brian,Evans,Fortaleza,Brasil,460.5,2,Search,2025-04-08 00:03:10+00:00,
336,Jason,Ortiz,Pasco,United States,460.45000076293945,2,Search,2025-07-19 03:40:03+00:00,
337,Luis,Tapia,Zhongshan,China,459.9000015258789,2,Search,2025-06-28 09:31:59+00:00,946.0
338,Andrea,Evans,São Cristóvão,Brasil,457.98000144958496,5,Email,2023-11-11 21:27:45+00:00,236.0
339,Susan,Oneill,Shenzhen,China,457.9099941253662,4,Organic,2024-07-26 12:13:15+00:00,
340,Sierra,Miller,Hangzhou,China,456.9800033569336,3,Organic,2025-03-07 16:20:10+00:00,
341,Roger,Maxwell,Shanghai,China,456.9799976348877,6,Search,2024-02-06 15:16:03+00:00,927.0
342,Carol,Edwards,Wenzhou,China,455.9900016784668,4,Display,2025-07-26 16:52:23+00:00,129.0
343,Keith,Johnson,Suzhou,China,455.97999000549316,3,Search,2021-05-14 08:38:07+00:00,65.0
344,Carl,Ford,São Mateus do Maranhão,Brasil,455.7200012207031,5,Organic,2025-05-31 05:27:04+00:00,171.0
345,Adam,Riddle,Dongguan,China,454.9500122070313,2,Facebook,2024-10-10 21:50:46+00:00,
346,Robert,Pena,Viana,Brasil,454.7199897766113,6,Organic,2025-09-15 06:48:56+00:00,21.5
347,Hunter,Porter,Freiburg im Breisgau,Germany,453.36000061035156,3,Search,2024-04-09 15:00:44+00:00,
348,Bryan,Phillips,Curitiba,Brasil,453.30999183654785,5,Facebook,2025-04-10 22:24:15+00:00,379.0
349,Brittany,Bolton,Edinburg,United States,453.0400037765503,6,Search,2025-09-02 05:16:17+00:00,540.0
350,Jennifer,Knight,Hamburg,Germany,453.0,5,Organic,2024-11-24 05:12:09+00:00,26.0
351,Kristen,Arnold,Rainhill,United Kingdom,452.35000133514404,4,Facebook,2024-09-02 11:37:38+00:00,
352,Justin,Barnes,Charlottesville,United States,452.20999908447266,2,Search,2024-08-31 14:08:40+00:00,
353,David,Dean,São José de Ribamar,Brasil,451.89999771118164,4,Search,2025-05-15 22:11:32+00:00,499.5
354,Charles,Murphy,Hollywood,United States,451.8899955749512,4,Search,2024-10-29 10:21:47+00:00,
355,Jeffrey,Bender,Zhengzhou,China,451.55001258850103,3,Search,2023-01-31 05:54:29+00:00,544.0
356,Henry,Byrd,Namyangju City,South Korea,450.5,4,Organic,2025-01-29 13:10:15+00:00,
357,Jennifer,Chaney,Almácera,Spain,450.0,5,Search,2025-09-12 07:19:36+00:00,473.0
358,Chad,Bailey,Kürten,Germany,450.0,1,Organic,2025-03-30 12:51:21+00:00,
359,Jennifer,Mcintyre,Curitiba,Brasil,449.4199981689453,3,Search,2025-08-06 15:18:47+00:00,
360,Corey,David,Nānākuli,United States,449.1900005340576,7,Search,2023-12-04 05:55:54+00:00,1071.0
361,James,Smith,Kaneohe,United States,449.01000213623047,4,Search,2020-08-30 23:04:17+00:00,
362,Selena,Matthews,Lianyungang,China,449.0,5,Display,2025-09-24 09:08:22+00:00,76.5
363,William,Hart,Lan'Zhou,China,449.0,1,Search,2025-03-03 14:00:49+00:00,
364,Thomas,Tyler,Fushan City,Japan,449.0,1,Organic,2021-01-18 03:50:47+00:00,
365,Hannah,Avila,Nanjing,China,449.0,1,Search,2025-07-13 18:35:35+00:00,
366,Benjamin,Gentry,Wuzhong,China,449.0,1,Search,2023-05-14 01:41:56+00:00,
367,William,Gibson,São Gabriel,Brasil,449.0,1,Facebook,2025-01-07 05:26:54+00:00,
368,Kim,Banks,Yiyang,China,448.99000549316406,2,Search,2022-02-28 05:47:50+00:00,
369,Ryan,Anderson,Bernes-sur-Oise,France,448.989990234375,1,Search,2024-03-21 10:11:39+00:00,
370,Bryan,Watkins,Mokpo City,South Korea,448.8900032043457,4,Search,2025-01-03 02:59:17+00:00,
371,Michael,Dixon,Berlin,Germany,448.5,2,Email,2024-04-02 00:57:11+00:00,
372,Brian,Ramos,Vargem Grande Paulista,Brasil,448.5,4,Facebook,2024-03-17 17:59:16+00:00,
373,Elizabeth,Bell,Linyi,China,448.49000549316406,4,Search,2025-04-01 13:55:38+00:00,
374,Walter,Mcdonald,Kunming,China,448.3299865722656,2,Search,2025-02-08 21:27:47+00:00,
375,Matthew,Owens,Plant City,United States,448.290002822876,5,Facebook,2024-02-11 02:22:16+00:00,232.0
376,Whitney,Wilson,Los Angeles,United States,448.0,1,Organic,2022-05-06 16:42:35+00:00,
377,Jeremiah,Holmes,Glen Allen,United States,447.98000144958496,4,Organic,2025-10-04 14:50:51.406058+00:00,
378,Regina,Lopez,London,United Kingdom,447.02000427246094,3,Search,2022-10-02 00:12:30+00:00,
379,Steven,Reynolds,Zaragoza,Spain,446.98000144958496,4,Display,2025-09-26 13:36:30+00:00,
380,Ryan,Wilson,Huaibei,China,446.9499969482422,4,Search,2025-09-11 02:33:42+00:00,
381,Thomas,Madden,Tangshan,China,446.93000411987305,5,Search,2025-09-09 22:21:13+00:00,407.0
382,Colin,Riddle,Forest,Belgium,446.57000732421875,5,Facebook,2025-07-25 18:56:28+00:00,89.0
383,Tina,Jenkins,New York,United States,446.5499973297119,4,Search,2025-09-23 04:27:19+00:00,
384,Kimberly,Wheeler,Shenzhen,China,445.9400043487549,4,Search,2022-12-29 14:27:22+00:00,1153.0
385,John,Miller,Bakersfield,United States,445.64000129699707,5,Search,2024-08-28 09:29:00+00:00,106.0
386,Rebecca,Thornton,Miami,United States,445.0699996948242,4,Search,2024-07-22 12:37:19+00:00,
387,Rachel,Mata,Moormerland,Germany,444.8899974822998,4,Organic,2025-07-13 09:53:36+00:00,
388,Katelyn,Marshall,Uberlândia,Brasil,444.76000690460205,5,Organic,2025-09-09 02:18:59+00:00,707.0
389,Jennifer,James,Manaus,Brasil,444.46000146865845,4,Search,2022-06-23 10:19:28+00:00,810.0
390,Derek,Walker,Suzhou,China,444.1499938964844,8,Search,2025-10-06 16:04:59.408829+00:00,0.0
391,Jeffery,Johnston,Chengdu,China,443.8400001525879,4,Search,2025-04-25 11:55:10+00:00,
392,Joshua,Moore,Waldkraiburg,Germany,443.5699996948242,4,Organic,2025-06-16 02:34:01+00:00,
393,James,Austin,Tokyo,Japan,443.0,5,Search,2022-11-23 00:52:52+00:00,888.0
394,Carlos,Perez,Dongguan,China,442.95999908447266,2,Search,2025-10-03 17:00:24.359772+00:00,
395,Jason,Williams,Baoshan,China,442.5,2,Search,2023-12-07 22:16:16+00:00,
396,Robert,Nunez,null,Brasil,440.4499988555908,3,Search,2025-08-29 11:32:35+00:00,31.0
397,Phillip,Carroll,Fortaleza,Brasil,440.0,4,Search,2024-05-27 12:24:13+00:00,
398,Dennis,Burton,Suwanee,United States,439.49000549316406,4,Search,2025-03-19 21:02:20+00:00,
399,Jeff,Patterson,Lognes,France,439.4500122070313,2,Organic,2024-10-08 05:44:02+00:00,138.0
400,Steven,Walker,Canton,United States,438.9900016784668,4,Search,2025-06-21 05:38:39+00:00,
401,Nathan,Campbell,José Bonifácio,Brasil,438.7100067138672,5,Search,2021-08-05 23:37:36+00:00,101.0
402,Mark,Morris,Paju City,South Korea,438.6699981689453,2,Email,2025-04-07 07:13:16+00:00,
403,Cody,Bell,Zhengzhou,China,438.0,4,Organic,2025-05-24 01:19:04+00:00,
404,Olivia,Fitzgerald,Codó,Brasil,437.94000339508057,7,Search,2025-08-13 05:52:19+00:00,96.0
405,Sarah,Hill,Pharr,United States,437.0,4,Search,2025-04-28 14:48:49+00:00,
406,Linda,Garza,Alken,Belgium,436.8100070953369,7,Facebook,2025-07-04 05:18:10+00:00,352.0
407,John,Moyer,Almendralejo,Spain,436.4400062561035,4,Email,2025-06-25 16:42:03+00:00,4.0
408,Victor,Herrera,London,United Kingdom,435.62999725341797,4,Email,2025-06-15 23:12:39+00:00,243.0
409,Jacqueline,Park,Rio de Janeiro,Brasil,435.4100036621094,4,Organic,2025-07-20 08:32:59+00:00,
410,Clifford,Welch,São Paulo,Brasil,435.010009765625,4,Search,2025-04-17 14:15:55+00:00,
411,Bryan,Buckley,Ronkonkoma,United States,435.0,2,Search,2024-02-15 06:09:35+00:00,
412,Ryan,Morris,El Paso,United States,434.5,3,Search,2024-10-28 05:38:43+00:00,1563.0
413,Luis,Bowen,Gyeongsan City,South Korea,434.45000076293945,4,Search,2025-04-28 00:44:38+00:00,
414,Darius,Rivera,Battle Creek,United States,434.45000076293945,3,Search,2025-02-23 17:50:44+00:00,1233.0
415,Kevin,Curtis,Dongguan,China,434.4400043487549,4,Search,2023-04-25 08:36:00+00:00,
416,Joshua,Jackson,Huizhou,China,434.0899963378906,5,Search,2025-09-29 06:12:48+00:00,336.5
417,Louis,Estrada,Irondequoit,United States,434.0,3,Organic,2025-09-28 12:06:41+00:00,168.0
418,Alexis,Burnett,Newington,United States,433.99000549316406,4,Facebook,2025-09-28 18:14:00+00:00,
419,Charles,Hamilton,Yueyang,China,433.32000732421875,4,Search,2021-04-13 07:11:11+00:00,
420,Amber,Dixon,Beijing,China,433.2699890136719,3,Search,2025-09-04 08:09:50+00:00,64.0
421,Angela,Estes,Bondy,France,433.17000102996826,6,Search,2024-10-17 03:24:50+00:00,23.0
422,Tyler,Roberts,Salvador,Brasil,432.83999252319336,4,Search,2025-10-04 13:49:06.836271+00:00,
423,Nancy,Schultz,Beijing,China,432.0,4,Search,2025-09-06 00:28:50+00:00,
424,Grace,Austin,Waynesboro,United States,432.0,4,Search,2025-07-08 02:17:46+00:00,
425,Anita,Silva,Shan Tou,China,431.98000717163086,8,Search,2025-04-05 21:42:34+00:00,323.0
426,Mary,Greene,Wenzhou,China,431.4799995422363,5,Search,2024-06-16 04:52:29+00:00,543.5
427,Crystal,Wilson,Torrent,Spain,431.25,3,Search,2024-07-06 05:37:09+00:00,
428,Cody,Brown,Ordos,China,431.0800018310547,4,Search,2024-10-11 10:27:45+00:00,
429,William,Byrd,Shijiazhuang,China,430.9799995422363,3,Search,2025-08-14 08:29:41+00:00,229.0
430,Garrett,Lane,São Paulo,Brasil,430.6800003051758,4,Search,2021-06-23 01:04:55+00:00,509.0
431,Erin,Schwartz,Seoul,South Korea,429.95000076293945,3,Organic,2025-10-03 06:48:58.029105+00:00,1.0
432,Denise,Holden,Valencia,Spain,429.07999992370605,4,Search,2025-08-10 11:23:27+00:00,
433,Jacob,Lozano,Wythenshawe,United Kingdom,429.0,1,Display,2025-08-23 07:25:31+00:00,
434,Justin,Smith,Shanghai,China,429.0,1,Search,2025-09-18 04:35:52+00:00,
435,Jerry,Clark,Barreira do Campo,Brasil,428.9699993133545,7,Search,2025-03-16 00:34:39+00:00,78.0
436,Michael,Tucker,Warburg,Germany,428.4700012207031,4,Search,2025-01-08 06:57:06+00:00,
437,Isaac,May,Incheon Metropolitan City,South Korea,428.4399948120117,4,Organic,2025-06-11 11:18:20+00:00,
438,Michael,Walker,Itaperuna,Brasil,427.83000087738037,3,Search,2023-12-26 00:36:50+00:00,
439,Joseph,Jennings,Divinópolis,Brasil,427.25,3,Search,2025-02-10 15:18:12+00:00,
440,Robert,Henson,Yongzhou,China,427.0699920654297,8,Search,2024-12-25 17:07:25+00:00,477.0
441,Caitlyn,Boone,Alacuás,Spain,426.9000005722046,4,Search,2022-08-16 01:47:10+00:00,361.0
442,Charlotte,Hawkins,null,Brasil,426.7100028991699,4,Search,2024-01-17 01:52:26+00:00,
443,Eric,Lozano,Xi'an,China,426.70000076293945,5,Search,2025-04-11 09:22:00+00:00,927.0
444,Lindsay,Hunt,Zhangzhou,China,426.0,3,Search,2024-05-05 04:54:51+00:00,715.0
445,Scott,Brown,Oak Ridge,United States,425.8300018310547,4,Search,2025-06-25 06:23:50+00:00,
446,Gregory,Deleon,Athens,United States,425.0,1,Search,2024-04-15 02:58:13+00:00,
447,Chelsea,Mcpherson,Busan,South Korea,425.0,2,Search,2022-01-01 04:22:26+00:00,
448,Charles,Davis,Grimma,Germany,425.0,1,Search,2023-03-06 03:41:36+00:00,
449,Daniel,Davis,Paris,France,424.98001098632807,2,Search,2023-07-30 15:43:04+00:00,
450,Bobby,Williams,Louveira,Brasil,424.5,1,Facebook,2025-03-21 13:26:28+00:00,
451,Kathryn,Gomez,Cheongju City,South Korea,424.3699998855591,3,Display,2020-11-07 01:19:31+00:00,
452,William,Mckinney,Urumqi,China,424.0,4,Facebook,2025-02-18 16:40:27+00:00,
453,Jason,Brown,Curitiba,Brasil,423.0299892425537,4,Email,2023-10-27 02:29:48+00:00,258.0
454,William,Ferguson,Beijing,China,422.34999656677246,4,Search,2025-03-05 02:24:25+00:00,
455,William,Warren,João Pinheiro,Brasil,422.20999908447266,3,Search,2024-12-10 22:15:25+00:00,
456,Elizabeth,Sharp,Ezhou,China,422.0,3,Organic,2025-08-28 03:11:12+00:00,
457,Julie,Neal,Muriaé,Brasil,421.99000549316406,5,Search,2025-03-13 04:39:15+00:00,343.0
458,Gregory,Smith,Xiamen,China,421.9799995422363,4,Search,2025-08-07 03:36:01+00:00,615.0
459,Matthew,Davis,Handan,China,421.7400016784668,3,Search,2025-08-24 12:33:58+00:00,247.0
460,Priscilla,Nielsen,Chesapeake,United States,421.62000274658203,4,Search,2024-10-17 10:07:57+00:00,751.0
461,Kelly,Smith,Saint Charles,United States,420.98999977111816,2,Search,2025-02-20 06:16:14+00:00,
462,Brandon,Kennedy,Torrent,Spain,420.5899963378906,2,Search,2025-09-18 21:58:58+00:00,
463,Kaitlin,Luna,Itacoatiara,Brasil,420.51000118255615,5,Email,2021-11-02 06:10:13+00:00,146.0
464,Scott,Knapp,Xuancheng,China,420.48999786376953,6,Search,2024-11-24 10:38:14+00:00,189.0
465,Christine,Kelly,Huizhou,China,420.2899990081787,4,Search,2025-09-10 04:00:49+00:00,
466,Ashley,Jones,Indianapolis,United States,420.16000175476074,5,Search,2023-03-07 04:02:58+00:00,484.0
467,Rickey,Oconnor,Nanjing,China,419.9499969482422,4,Display,2025-03-25 14:57:57+00:00,
468,Paula,Newman,Motherwell,United Kingdom,419.45000076293945,3,Search,2025-05-12 11:40:35+00:00,196.0
469,Connor,Santos,Divinópolis,Brasil,418.98999977111816,2,Facebook,2024-10-23 00:43:08+00:00,
470,Paige,Walker,Salvador,Brasil,418.989990234375,2,Organic,2025-01-17 00:30:33+00:00,
471,Christopher,Chambers,Mössingen,Germany,418.6400127410889,2,Email,2024-01-09 23:26:35+00:00,
472,Jennifer,Thomas,Zhengzhou,China,417.95000076293945,3,Search,2022-11-20 05:11:26+00:00,382.0
473,Maureen,Lin,Olot,Spain,417.9399948120117,4,Search,2022-08-15 08:46:47+00:00,
474,Jason,Fox,Fort Worth,United States,417.5,2,Search,2025-09-21 01:57:46+00:00,167.0
475,Luis,Jackson,Anderson,United States,417.4199981689453,8,Search,2025-09-02 16:52:08+00:00,293.0
476,Ross,Boyle,Chiba,Japan,417.0,1,Email,2025-08-01 02:01:39+00:00,
477,Christopher,Dickerson,Chengdu,China,417.0,1,Organic,2023-06-01 00:39:32+00:00,
478,Cristian,Fisher,Handan,China,417.0,1,Search,2025-04-04 17:22:11+00:00,
479,Anna,David,Scarsdale,United States,416.9799995422363,4,Search,2025-08-08 00:49:51+00:00,216.0
480,Ashley,Johnson,Beijing,China,415.9900016784668,4,Search,2024-08-15 15:34:22+00:00,
481,Zachary,Johnson,Lübeck,Germany,415.98000621795654,4,Organic,2022-08-24 12:37:40+00:00,
482,Jeffrey,Roberts,Vair-sur-Loire,France,415.84001064300537,4,Organic,2024-10-11 15:00:23+00:00,
483,Jennifer,Watson,Granite City,United States,415.5,2,Search,2025-08-14 15:03:39+00:00,
484,Michelle,Wright,Hefei,China,414.19999980926514,5,Organic,2024-08-17 16:34:59+00:00,415.0
485,Christopher,Hanson,Taizhou,China,413.95000076293945,2,Search,2021-05-24 22:58:34+00:00,
486,Leslie,Cohen,Houston,United States,413.94999980926514,2,Search,2025-07-29 01:30:14+00:00,
487,Jamie,Walker,Normal,United States,413.8000030517578,2,Search,2021-11-05 13:55:34+00:00,
488,Richard,Wallace,Incheon Metropolitan City,South Korea,412.9900016784668,4,Organic,2025-10-03 00:02:48+00:00,
489,Tyler,Harrison,Yongzhou,China,412.98999786376953,4,Search,2024-11-04 00:26:30+00:00,
490,Richard,Dillon,Plainview,United States,412.63999938964844,3,Organic,2025-09-28 17:32:46+00:00,
491,Alyssa,Webb,London,United Kingdom,411.9900016784668,3,Organic,2025-09-03 00:33:31+00:00,
492,Alexa,Duran,Salvador,Brasil,411.939998626709,5,Organic,2021-10-15 13:27:10+00:00,104.0
493,Joseph,Hanson,Liaoyuan,China,411.73999977111816,2,Search,2023-05-09 11:33:47+00:00,
494,Brianna,Best,Cranford,United States,411.5,2,Search,2024-02-18 16:01:11+00:00,
495,Paul,Jones,New York,United States,411.0,2,Organic,2025-07-16 07:55:55+00:00,
496,Mark,Clark,Tokyo,Japan,410.97999572753906,2,Search,2023-02-03 08:45:58+00:00,
497,Keith,Barron,Chengdu,China,410.80999755859375,5,Facebook,2025-04-27 16:51:38+00:00,601.0
498,Steven,Johnson,Qingdao,China,410.4900016784668,4,Search,2025-04-29 01:19:03+00:00,
499,Cory,Palmer,Wiedemar,Germany,409.9400062561035,4,Facebook,2025-04-16 04:53:08+00:00,
500,Kyle,Page,Greater Landover,United States,409.94000244140625,8,Search,2024-04-14 05:04:19+00:00,366.5
